date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Wed Jul 13 2016,N/A,, ,Software Engineer Intern,1,"Great work environment. Smart people. Everyone is passionate.
","You're part of something way bigger than yourself. Don't really feel like you're making a huge change.
Advice to Management
Google has some of the the greatest management and people I have ever had the pleasure of working with.
Helpful (1","Google has some of the the greatest management and people I have ever had the pleasure of working with.
",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Jul 21 2016, Account Strategist,"Toronto, ON",Former Employee ,"Great benefits, but job is unsatisfying",4,"Typical of tech firms: great perks that you not gonna get to use much anyway (gym, ping pong, snack...)
","I can only speak for the team I'm with though (Customer Experience): the biggest cons is probably that they over hire while tasking people with very specific job so that at the end of day, you are not learning anything; and yet because of the great perks and depreciation of your skills (since you're not learning much compared to the similar young guys/gals at more nimble firms), you are reluctant to or cannot move anywhere. Think of the frog in the boiling pot tale.

Politics is big big as well (more than the company wiling to acknowledge)
Advice to Management
Please do not hire overqualified people for the job and make them do very monotonous tasks
Helpful (4","Please do not hire overqualified people for the job and make them do very monotonous tasks
",3,3,3,1,3,2,Approves of CEO,,
Sat Jul 09 2016,N/A,"Nanaimo, BC","Volunteer in Nanaimo, BC",Great,0,"Good volunteer opportunities for a young person
","Repetitive work delivering water, trash bags
Advice to Management
More responsibilities.
Helpfu","More responsibilities.
Helpfu",5,5,5,5,5,5,Recommends,Neutral Outlook,
Thu May 12 2016,Anonymous,,Former Employee ,Amazing workplace,2,"Just like what you probably saw on TV/YouTube, the work environment is laid back and you get to work with so many smart and hard-working co-workers. Free breakfast/lunch/dinner are awesome of course!
","I really didn't have much to complain about working at Google. If you want the best perks (food, gym, other goodies), you might want to join MTV headquarters.
Advice to Management
Please keep up the good work environment. Not sure if it has changed, but maybe reduce the amount of work required to finish perf?
Helpful (2","Please keep up the good work environment. Not sure if it has changed, but maybe reduce the amount of work required to finish perf?
",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Apr 23 2016,N/A,, ,Great company!,2,"I love to have good job opportunities and I love working :) and also the workers there are great people
","Might be a little hard for some people working with the computers and stuff like that but eventually with the great workers there you will get the hang of things.
Helpful (2",,5,3,5,4,4,4,Doesn't Recommend,Negative Outlook,Approves of CEO
Wed Apr 13 2016,N/A,, ,A good place to start and learn lots,2,"The company is made up of small teams and they are able to make most of the decisions on how to implement something
","The managers micromanage more than they should and this causes the people to just keep their mouths shut, their head down and just work. Sometimes moral is low and the managers do not realize it
",,3,,,,,,,,
Sat Mar 26 2016,N/A,"Montreal, QC"," in Montreal, QC",Software Engineer,0,"Exciting projects and excellent people
","None. I really enjoy working there
",,4,2,3,4,4,4,Recommends,Positive Outlook,Approves of CEO
Sun Feb 21 2016,Anonymous,,Current Employee ,Software Engineer,4,"High pay compared to other local companies. Good work lift balance here in Kitchener New office is good.
","Life is quite flat in a small town like Kitchener. Promotion is slower than in HQ.
",,5,5,5,4,5,5,,,
Mon Feb 22 2016,Anonymous,"Toronto, ON",Current Employee ,general,1,"great perk and good mobility
","inflexible, at times limiting career development structrue
",,4,4,5,4,5,4,Recommends,Neutral Outlook,Approves of CEO
Mon Jan 18 2016,N/A,, ,Amazing,1,"amazing 401k. Has 50% match and great list of funds (vanguard). eligible for HSA as well.
","none so far, (still pretty new)
Helpful (1",,5,5,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2016,N/A,, ,Google Salary,0,"Best Company in the world, It is google montreal
","Hahah nothing common it google
Helpfu",,5,,,,,,,,
Sun Dec 27 2015, Strategic Partner Development Manager,"Toronto, ON",Former Employee ,Overall a mediocre experience,6,"Great work environment Great management Reasonable benefits You get a parking space in downtown Toronto You get unlimited food at the cafe inside
","Strict hours Better benefits have been offered by other companies Salary was unreasonable for the amount of work expected You are expected to work in a tiny cubicle, lack of promotions throughout the company.
",,3,5,5,3,4,5,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Tue Dec 22 2015,N/A,, ,Great Company Horrible Management.,0,#NAME?,"Poorly trained management team, seriously, they promoted in the past sales people to management, and they aren't good with people skills.
",,5,5,5,3,5,1,Recommends,Positive Outlook,Approves of CEO
Wed Dec 23 2015,Anonymous,,Former Employee ,Good job,0,"really good job, super smart people, great culture, lots of learning, room for growth, would definitely go back in a more senior role
","a bit stifled as far as involvement for lower level employees, would like to have more opportunities to contribute strategically and on different projects
",,3,,,,,,,,
Sat Mar 26 2016,N/A,"Montreal, QC"," in Montreal, QC",Software Engineer,0,"Exciting projects and excellent people
","None. I really enjoy working there
Advice to Management
Keep up the good work
Helpfu","Keep up the good work
Helpfu",4,2,3,4,4,4,Recommends,Positive Outlook,Approves of CEO
Sun Feb 21 2016,Anonymous,,Current Employee ,Software Engineer,4,"High pay compared to other local companies.
Good work lift balance here in Kitchener
New office is good.
","Life is quite flat in a small town like Kitchener.
Promotion is slower than in HQ.
Helpful (4",,5,5,5,4,5,5,,,
Mon Feb 22 2016,Anonymous,"Toronto, ON",Current Employee ,general,1,"great perk and good mobility
","inflexible, at times limiting career development structrue
Advice to Management
...
Helpful (1","...
",4,4,5,4,5,4,Recommends,Neutral Outlook,Approves of CEO
Sun Dec 27 2015, Strategic Partner Development Manager,"Toronto, ON",Former Employee ,Overall a mediocre experience,6,"Great work environment 
Great management 
Reasonable benefits
You get a parking space in downtown Toronto 
You get unlimited food at the cafe inside
","Strict hours
Better benefits have been offered by other companies 
Salary was unreasonable for the amount of work expected 
You are expected to work in a tiny cubicle, lack of promotions throughout the company.
Advice to Management
Please be nicer to staff
Helpful (6","Please be nicer to staff
",3,5,5,3,4,5,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Tue Dec 22 2015,N/A,, ,Great Company Horrible Management.,0,#NAME?,"Poorly trained management team, seriously, they promoted in the past sales people to management, and they aren't good with people skills.
Advice to Management
Invest in your people, don't give out false expectations. The core job is mechanic and they don't don't share this with the people being interviewed.
Helpfu","Invest in your people, don't give out false expectations. The core job is mechanic and they don't don't share this with the people being interviewed.
Helpfu",5,5,5,3,5,1,Recommends,Positive Outlook,Approves of CEO
Wed Dec 23 2015,Anonymous,,Former Employee ,Good job,0,"really good job, super smart people, great culture, lots of learning, room for growth, would definitely go back in a more senior role
","a bit stifled as far as involvement for lower level employees, would like to have more opportunities to contribute strategically and on different projects
Advice to Management
try to make the culture less hierarchal, open employees to cross disciplinary roles, or move people around in the company if they are interested in other work
Helpfu","try to make the culture less hierarchal, open employees to cross disciplinary roles, or move people around in the company if they are interested in other work
Helpfu",3,,,,,,,,
Mon Nov 09 2015,N/A,, ,Engineer,0,"Great pay, great people. Fun time!
","The tacos give you gas.
Advice to Management
Keep pushing for innovative ideas, as you always have been doing and et cetera.
Helpfu","Keep pushing for innovative ideas, as you always have been doing and et cetera.
Helpfu",5,5,5,5,5,5,Recommends,Neutral Outlook,Approves of CEO
Thu Oct 22 2015, Senior Software Engineer,"Montreal, QC",Current Employee ,Best employer ever,4,"Great opportunities to grow without necessarily becoming a manager. Employees control their own career path.
","If I ever lost my job I would not be able to find anything else as good in Montreal.
",,5,5,5,5,5,5,Recommends,Positive Outlook,
Wed Oct 07 2015,N/A,, ,Software engineering intern,0,"company culture, salary, free food, and a lot of things
","sometimes to much work to do
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 24 2015,N/A,, ,Great place to intern,1,"Great team, great food, cool projects. A lot of offsite activities, most of which are awesome
","The hours are long ...
Helpful (1",,5,2,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Oct 05 2015,N/A,, ,Software Development Engineer Intern,1,"They really make the effort to make you feel part of the team. Welcome events are amazing! Throughout my 12 weeks there, I was given access to all of their internals.
","I felt that interns should be given projects with a little bit more direction. To be honest, as a second year computer science student, I did not know too much about Google's internal architectures, so expecting me to clarify my assignments was a tall order; I would have been able to contribute more with a little bit more direction.
",,4,4,3,5,4,4,Recommends,Neutral Outlook,No Opinion of CEO
Mon Sep 28 2015, Analyst,"Toronto, ON",Current Employee ,"Great perks, fun work, too much politics",2,"Good pay and benefits Work with smart people, opportunities for mentorship Great learning opportunity Own your career, own your ideas and projects
","Very political, very competitive Messy org, every team is doing their own thing, lots of redundancy. Lack of work life balance. Some managers pretend to be supportive, others dont even try to pretend
",,3,2,4,3,5,2,Recommends,,Approves of CEO
Mon Aug 24 2015,N/A,, ,Software engineer,0,"great people, flat management, attractive compensate,
","nothing that I can think of right now
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Aug 13 2015,Anonymous,,Current Employee ,Engineer,0,"Friendly atmosphere good people and so on
","Lack of parking spots and not so cheap
Helpfu",,5,,,,,,,,
Tue Jul 28 2015,Anonymous,,Current Employee ,Awesome,0,"Really a good company to work for! Everyone is kind and sweet to each other. In my opinion it's the best company ever!
","There are a lot of people who wants to work for Google. It can be very though to get a job in this company.
",,5,5,4,4,5,4,Recommends,Positive Outlook,Approves of CEO
Fri Jun 19 2015, Partner Success Manager,"Toronto, ON",Former Employee ,I wish I still worked there!,2,"Super fun work environment, great meals.
","Roller skates at work weren't necessarily encouraged.
",,5,3,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Wed Oct 07 2015,N/A,, ,Software engineering intern,0,"company culture, salary, free food, and a lot of things
","sometimes to much work to do
Advice to Management
N/A
Helpfu","N/A
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Oct 05 2015,N/A,, ,Software Development Engineer Intern,1,"They really make the effort to make you feel part of the team. Welcome events are amazing! Throughout my 12 weeks there, I was given access to all of their internals.
","I felt that interns should be given projects with a little bit more direction. To be honest, as a second year computer science student, I did not know too much about Google's internal architectures, so expecting me to clarify my assignments was a tall order; I would have been able to contribute more with a little bit more direction.
Advice to Management
I had an amazing time there. Try to make intern projects a little bit more specific. All in all, a good experience. Keep up the good work!
Helpful (1","I had an amazing time there. Try to make intern projects a little bit more specific. All in all, a good experience. Keep up the good work!
",4,4,3,5,4,4,Recommends,Neutral Outlook,No Opinion of CEO
