date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Mon Dec 28 2020, Publicist,,Former Employee ,High pay for high emotional toil,5,"Freedom is truly amazing when it works well. When working with the best ad brightest, who are also responsible and high-performing, it's so refreshing and inspiring.
","So many people take advantage of the culture. It takes time for the glow to wear off, and then you realise the conmen out to play the system, and the politics masked behind ""feedback"" and ""sports team"" culture. People are fired not for performance, but because of internal power struggles. As an I/C, it becomes very demoralising because there is not much you can do to change it, or protect the good leaders or managers. Also, there is little to no career growth/mentorship. You are hired for one thing, and paid well for it, but you will only do that one thing until you leave. Diversity and inclusion is a farce, and focused on US definitions of what D&I should be. In the other offices in Asia or Europe, D&I is virtually non-existent and local representation and leadership is not protected or appreciated. As far as the company is concerned, Americans can do it all, in every country and industry. Caucasians are hired and promoted above people of colour, even in countries where they are the minority.
",,2,4,1,1,2,5,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Sat Dec 19 2020, Backend Developer,"New York, NY",Current Employee ,Good,0,"Good company for improving yourself.
","There isn't any cons !
Helpfu",,5,,,,,,,,
Sat Dec 12 2020, Project Engineer,"Los Angeles, CA",Current Employee ,Great place to workout,1,"Salary, Culture, CEO, Vacation & Innovation
","Long working hours. No job security
Helpful (1",,5,,,,,,Recommends,Positive Outlook,Approves of CEO
Wed Dec 30 2020, Customer Support Representative,Amsterdam,Former Employee ,-,0,"Good Salary + shift bonuses
","Your treated as robots and theres no personal support
Helpfu",,3,1,2,2,3,4,Doesn't Recommend,Positive Outlook,Approves of CEO
Fri Dec 11 2020, Architect,"Austin, TX",Current Employee ,excellent,0,"excellent super amazing cool fantastic
","nothing to mention, seriosuly nothing
Helpfu",,5,5,5,,,,Recommends,Positive Outlook,Approves of CEO
Fri Dec 25 2020, Watcher,Home,Former Employee ,it was fun,0,"you could watch netflix all day
","nomophobia kicked in and it wasn't cute
",,4,1,5,5,1,4,Recommends,Positive Outlook,Approves of CEO
Wed Dec 02 2020, Technical Project Manager,"Los Angeles, CA",Current Employee ,n/a,2,"Stimulating, Supportive, Direct Feedback, Excellent Culture
","Challenging to balance and create work life balance.
Helpful (2",,5,2,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Dec 09 2020, Content Creator,Ciudad de México,Former Employee ,great,0,"good working environment, highly creative aura
","time demanding, but would say worth it
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Dec 22 2020, Casting Assistant,"Boston, MA",Current Employee ,FUN GIG! Super long hours but thats really the only down side,0,"Fun environment, new challenge everyday, great networking opportunities
","Hours, Hours, Hours. 12 hour days 5 days a week
Helpfu",,4,3,5,5,5,4,Recommends,Neutral Outlook,No Opinion of CEO
Fri Dec 25 2020, Watcher,Home,Former Employee ,it was fun,0,"you could watch netflix all day
","nomophobia kicked in and it wasn't cute
Advice to Management
have fun
Helpfu","have fun
Helpfu",4,1,5,5,1,4,Recommends,Positive Outlook,Approves of CEO
Fri Jan 08 2021, Human Resources Business Partner HRBP,,Current Employee ,Poor Culture,6,"The perks are a temporary fix. The leadership in many of the verticals walk the talk of the memo. I believe the intention of the memo is admirable however, it needs to be refreshed to ensure it still applies to what Netflix has evolved into.
","Poor culture. The c-suite has no idea how poorly teams are being treated. People are encouraged to speak out (Candor) but then are retaliated against and ultimately don't pass the ""keeper test"" for reasons that leave Netflix exposed to litigation. Hence, the ""generous"" severance. 
Very subjective w/no accountability. 

Netflix does not provide opportunities for professional development to all employees. Only a select few get approval. The D&I initiatives are watered down. That team is focused on its individual, personal endeavors and private businesses instead of Netflix.
Advice to Management
Take a deeper dive into HR to learn why A-players aren't passing the ""keeper test."" That department needs an overhaul.
Helpful (6","Take a deeper dive into HR to learn why A-players aren't passing the ""keeper test."" That department needs an overhaul.
",1,3,1,2,1,5,Doesn't Recommend,Negative Outlook,Approves of CEO
Mon Dec 21 2020, Production Coordinator,"Los Angeles, CA",Former Employee ,Growing Pains,1,"Progressive, unique, game-changer, good benefits, professional experience like no other
","Feels like an experiment, to many reorgs, verticals don’t make sense
",,3,2,2,3,2,5,Doesn't Recommend,Neutral Outlook,Approves of CEO
Fri Dec 18 2020, Software Engineer,Mumbai,Current Employee ,Good to join,0,"The work environment is cool
","Not sure about the satisfaction
Helpfu",,4,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Sat Dec 12 2020, Executive Assistant,Singapore,Current Employee ,High pay but too much change,2,"High pay and benefits. Best in the market
","Unbelievable number of org changes. 7 bosses in 1 year!
Helpful (2",,3,4,2,3,3,5,Recommends,Positive Outlook,Approves of CEO
Mon Nov 30 2020, VFX Editor,"Los Angeles, CA",Current Employee ,Great company,0,"They have gone above and beyond.
","Nothing that I can think of as of now.
Helpfu",,5,,,,,,,,
Sun Nov 22 2020, Corporate,,Current Employee ,Different company than in the past,12,"1. Top pay 2. Exciting company doing great things 3. Smart people
","1. Definitely a culture of fear. People are let go constantly if they're not performing. The company is very open about this part of their culture, so just know what you're getting in to. 2. Company used to have a very strong culture (read their culture memo). That culture has evolved and, in the opinion of many people who've been there for a while, eroded. People regularly ignore key principles of the culture. Part of it is due to the company's rapid growth. Netflix with 8000 employees is very different from Netflix with 1000 employees 6-7 years ago. That level of rapid growth seriously diluted the culture. 3. Much less freedom & responsibility than in the past. Becoming more bureaucratic and political. 4. Much less forthright and candid from management. For example, management recently got rid of the 5% free options. Management framed it as more choice for employees (as the 5% free options were converted to cash salary, which employees can then allocate to options if they want), but as the comp philosophy of top of market typically didn't take into account the 5% free options, employees viewed this move as management disingenuously reducing salaries by 5%. 5. because there are so many more employees, career growth is much more limited (just a natural consequence of greater number of employees, more niche roles, etc.).
",,3,,,,,,,,
Sat Dec 12 2020, Localization Manager,"Santa Clara, CA",Former Employee ,Work Hard Play Hard Company,0,"The Culture Memo is true.
","that the Culture Memo is true.
",,4,1,4,5,4,5,Recommends,Neutral Outlook,No Opinion of CEO
Wed Dec 09 2020, Customer Support Agent,Athens,Former Employee ,Netflix changed call center due to Covid 19!,2,"non, you are not a human being you are a number
","The list is long, but the fact remains you are not a human being you are replaceable, even if your numbers are great you dont get informed till the very last minute that the company will change country. Its all about the money...
",,2,1,1,1,1,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Dec 10 2020,Anonymous,,Former Employee ,Great benefits but,0,"Great benefits, too if market pay, good culture and people around you are cream of the crop
","You can get let go at anytime, and might not be ur to your performance but the company is just going in a different direction
",,3,4,4,4,2,4,Doesn't Recommend,Positive Outlook,Approves of CEO
Sat Nov 21 2020, Director,"Los Angeles, CA",Current Employee ,Freedom & Responsibility,1,"20 years, global and yet still runs like a start up.
","An agile global company comes with constant change. Start ups can adjust to change fairly rapidly. The challenges of adjusting in a larger global company can be more acutely felt.
",,5,4,5,3,3,5,Recommends,Positive Outlook,Approves of CEO
Sun Nov 22 2020, Corporate,,Current Employee ,Different company than in the past,12,"1. Top pay
2. Exciting company doing great things
3. Smart people
","1. Definitely a culture of fear. People are let go constantly if they're not performing. The company is very open about this part of their culture, so just know what you're getting in to.
2. Company used to have a very strong culture (read their culture memo). That culture has evolved and, in the opinion of many people who've been there for a while, eroded. People regularly ignore key principles of the culture. Part of it is due to the company's rapid growth. Netflix with 8000 employees is very different from Netflix with 1000 employees 6-7 years ago. That level of rapid growth seriously diluted the culture.
3. Much less freedom & responsibility than in the past. Becoming more bureaucratic and political.
4. Much less forthright and candid from management. For example, management recently got rid of the 5% free options. Management framed it as more choice for employees (as the 5% free options were converted to cash salary, which employees can then allocate to options if they want), but as the comp philosophy of top of market typically didn't take into account the 5% free options, employees viewed this move as management disingenuously reducing salaries by 5%.
5. because there are so many more employees, career growth is much more limited (just a natural consequence of greater number of employees, more niche roles, etc.).
Helpful (12",,3,,,,,,,,
