date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Tue Sep 08 2020, Technical Specialist,"Edmonton, AB",Current Employee ,Best Retail Place to work for,0,#NAME?,"- Can get hectic because it's always busy
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,
Mon Sep 21 2020, Technical Specialist,,Current Employee ,Good benefit option even for part timers,0,"good team vibe and relationship in general
responsible managers who are mostly helpful and willing to share experience and feedbacks
","Not exactly well paid, especially considering the volume and income generated by the store
Metrics used in evaluating employee performance could be more reasonable
Helpfu",,4,4,5,5,4,3,Recommends,Positive Outlook,No Opinion of CEO
Fri Sep 18 2020, Genius Administrative,,Former Employee ,Who you know,1,"Meet some great people, learn about Apple products, some customers are amazing to chat with
","During escalations it is hard to have management support. If you want to move up fast, be the managements favourite and know what game to play
",,3,2,2,3,2,4,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Sun Sep 20 2020, Apple Genius,,Former Employee ,Genius,0,"Great training and tech knowledge
","Stressful work environment especially long hours
",,3,1,2,3,3,3,Positive Outlook,,
Fri Sep 04 2020, Information Technology,,Current Employee ,Great,0,"Competent team and great benefits
","Slow advancement,continously working ,Short time off
Helpfu",,5,,,,,,,,
Tue Sep 01 2020, Apple Solutions Consultant,"Ottawa, ON",Former Employee ,Great company to work for. harder to grow internally.,0,,"ltant in Ottawa, ON
Recommends
Positive Outlook
Approves of CEO
I worked at Apple full-time for more than 3 years
Pros
Good Salary, Stock options, benefits, Strong management.
Cons
Difficult to move out of your lane.
Helpfu",,5,,,,,,Recommends,Positive Outlook,Approves of CEO
Sun Sep 20 2020, Apple Genius,,Former Employee ,Genius,0,"Great training and tech knowledge
","Stressful work environment especially long hours
Advice to Management
Listen to your employees. They are in the front lines.
Helpfu","Listen to your employees. They are in the front lines.
Helpfu",3,1,2,3,3,3,Positive Outlook,,
Mon Sep 14 2020, Technical Services Manager,"Peterborough, ON",Former Employee ,It's Fine... but not for Everyone,0,"A rapidly changing environment for growth inside the company.
","Little work/life balance, constant focus on stats many of which are out of your control and a high pressure environment.
Advice to Management
Listen to your employees. You hire great people, make use of this and use their knowledge and opinions to benefit everyone.
Helpfu","Listen to your employees. You hire great people, make use of this and use their knowledge and opinions to benefit everyone.
Helpfu",4,1,4,4,4,3,Recommends,Positive Outlook,Approves of CEO
Fri Sep 11 2020, Family Room Specialist,"Toronto, ON",Former Employee ,Perfectly fine if you don't have a degree,0,"great people, fun atmosphere, decent discount
","metric focused in all jobs
Helpfu",,3,3,5,5,3,4,Recommends,Positive Outlook,Approves of CEO
Thu Aug 27 2020, Specialist,"Laval, QC",Former Employee ,Part Time Specialist at Apple,0,"Incredible work environment for young people to learn
","Difficult to manage academic projects plus working part time as a Specialist due to the minimum required weekly hours
",,5,,,,,,,,
Fri Sep 11 2020, Cashier,,Current Employee ,pretty good,0,"Got to work some hours.
","Did not work enough hours
Helpfu",,3,3,3,3,3,2,Recommends,Neutral Outlook,No Opinion of CEO
Wed Aug 26 2020, Specialist,"Vancouver, BC",Former Employee ,Great company - hit a ceiling pretty quick,0,"Great benefits and treat people equitably
","didnt see room to grow as a professional in retail - managers are pretty intense
Helpfu",,5,2,5,2,3,4,Recommends,Positive Outlook,Approves of CEO
Wed Aug 26 2020, Product Specialist,N/A,Former Employee ,good,0,"good pay, atmosphere with good chemistry, friendly
","High pressure, hard to balance work and study
Helpfu",,5,,,,,,,,
Sun Sep 06 2020, Product Specialist,"Toronto, ON",Former Employee ,Good experience!,0,"Good people, culture, garanted break time
","bit of pressure for sales
Helpfu",,4,5,5,5,5,5,,,
Wed Aug 19 2020, Technical Expert,,Former Employee ,Loved my job,0,"Benefits, pay, learning experience, mentors. These are the beat of any retail place I have ever worked! Really enjoyed my time at Apple!
","Kool-aid. I love Apple but I am always the first to criticize their BS decisions. Which both internal and external their are a lot. Sometimes management doesn’t appreciate that
",,5,5,4,5,5,4,Recommends,,
Tue Aug 18 2020, Technical Specialist,,Former Employee ,best place to work for your first job and continue,0,"people, connection, benefits, learning, career foundation
","standing, retail hours, somewhat leadership issue,
Helpfu",,5,5,5,5,5,5,Recommends,,Approves of CEO
Mon Aug 17 2020, Specialist,"Toronto, ON",Former Employee ,INCREDIBLE,0,"Best retail job on the entire planet.
","No cons honestly. Just a great place to work. Many opportunities.
Helpfu",,5,,,,,,Recommends,Positive Outlook,Approves of CEO
Wed Aug 19 2020, Technical Expert,,Former Employee ,Loved my job,0,"Benefits, pay, learning experience, mentors. These are the beat of any retail place I have ever worked! Really enjoyed my time at Apple!
","Kool-aid. I love Apple but I am always the first to criticize their BS decisions. Which both internal and external their are a lot. Sometimes management doesn’t appreciate that
Advice to Management
Get rid of the exchange journal bs or at least revitalize it
Helpfu","Get rid of the exchange journal bs or at least revitalize it
Helpfu",5,5,4,5,5,4,Recommends,,
Thu Aug 13 2020, Computer Engineer,"Toronto, ON",Current Employee ,Good,0,"It is very fun and good
","Nothing is wrong with apple
Helpfu",,5,,,,,,,,
Thu Aug 27 2020, Mac Genius,,Current Employee ,Great for Part Time,0,"Really great benefits (especially for students), ability to transfer stores, easily move within the company on a retail level, puts emphasis on culture and feedback.
","Experience is truly dependent on the management at each store, work environment is young and can feel like you're still in your undergrad.
Helpfu",,4,,,,,,,,
Mon Aug 10 2020, Intern,,Current Employee ,good,0,"very helpful and great work
","such a good place to work
Helpfu",,5,,,,,,,,
Sun Aug 23 2020, Mac Specialist (Apple Store),"Toronto, ON",Former Employee ,Amazing Company,0,"Great pay, amazing rsp program, benefits package, and compensations, superb work-life balance
","Not enough growth, favoritism, and very little guidance from your coach
",,4,5,5,3,5,3,Recommends,Positive Outlook,Approves of CEO
Tue Aug 18 2020, Specialist,"Calgary, AB",Former Employee ,Great job,0,"Amazing long life friends Genuinely care for you A lot of opportunity and training offered for different positions
","Hard to get hired unless you network properly General discount is adequate
",,4,4,5,5,4,4,,,
Wed Aug 19 2020, Apple Genius,"Laval, QC",Former Employee ,Not bad,0,"Good benefit and if you like flexible time
","bad manager and no opportunities to go higher
",,3,1,4,1,3,3,Doesn't Recommend,Neutral Outlook,Approves of CEO
Mon Aug 03 2020, Technical Expert,"Burnaby, BC",Former Employee ,Great Intro job to tech support and for students,0,"Well laid out career path
","Mall hours, monotony in tasks
Helpfu",,5,2,5,4,5,4,Recommends,Positive Outlook,Approves of CEO
Fri Aug 07 2020, Technical Expert,"Vancouver, BC",Former Employee ,"Lots of fun, lots of challenges, and good friends made along the way.",0,#NAME?,#NAME?,,4,2,5,3,4,3,Recommends,Positive Outlook,Approves of CEO
Sat Aug 08 2020, Apple Genius,,Current Employee ,Job,0,"good benefits, encouraging work environment
","Long hours, every fast paced environment, little opportunities for management roles
Helpfu",,4,2,4,3,4,2,,,
Tue Aug 18 2020, Specialist,"Calgary, AB",Former Employee ,Great job,0,"Amazing long life friends
Genuinely care for you 
A lot of opportunity and training offered for different positions
","Hard to get hired unless you network properly
General discount is adequate
Helpfu",,4,4,5,5,4,4,,,
Wed Aug 19 2020, Apple Genius,"Laval, QC",Former Employee ,Not bad,0,"Good benefit and if you like flexible time
","bad manager and no opportunities to go higher
Advice to Management
Be honest
Helpfu","Be honest
Helpfu",3,1,4,1,3,3,Doesn't Recommend,Neutral Outlook,Approves of CEO
Thu Jul 16 2020, Innovation Manager,"Kitchener, ON",Current Employee ,Good,0,"Different but best places to be.
Best places
","Nothing to say hello here now.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,
Thu Jul 16 2020, IOS Developer,"Vancouver, BC",Former Employee ,Great employer,0,"Divers teams, great products, cool working environment
","Nothing really I loved it there
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Jul 30 2020, Lead Genius,"Montreal, QC",Current Employee ,great company,0,"great culture and values for all
","local management is full of nepotism
Helpfu",,4,2,5,4,4,3,Recommends,Negative Outlook,Approves of CEO
Sun Jul 12 2020, Customer Service Specialist,"Toronto, ON",Current Employee ,Apple Inc. Customer specialist,0,"great team environment, flexible schedule . benefits. indoor environment . great customer interaction.
","long standing. customer disputes.understaff.long hours. busy
Advice to Management
schedule employers accordingly to business. don't understaff. always keep in contact with employees. to improve and discuss issues . support and lead by example .
Helpfu","schedule employers accordingly to business. don't understaff. always keep in contact with employees. to improve and discuss issues . support and lead by example .
Helpfu",5,4,5,4,4,5,Recommends,Positive Outlook,Approves of CEO
Mon Aug 17 2020, Home Service,,Current Employee ,Yes,0,"Sucks balls I hate it
","No room for promotion don’t apply
Helpfu",,1,1,1,1,1,,Doesn't Recommend,Negative Outlook,No Opinion of CEO
Tue Aug 11 2020, Mac Specialist (Apple Store),"Montreal, QC",Former Employee ,Tech repair for iphones,1,"Meeting clients and providing advice
","Sales target and getting manager feedback
Helpful (1",,1,1,1,1,1,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Jul 15 2020, Operations Specialist,"Vancouver, BC",Former Employee ,"Great company, wish there was more room for growth, great culture",0,"- pay was pretty good especially compared to other retail jobs - great people, great company culture, great work environment - Apple treats all of its employees (globally) VERY well, don't think you'll find too many companies that treat their employees at this same standard - Some nice perks (product discounts) - Great review process and promotes employee growth
",#NAME?,,4,4,5,3,4,3,Recommends,Positive Outlook,Approves of CEO
Mon Jun 29 2020,Anonymous,,Current Employee ,Happy to be a part of this team,0,"people, team, workplace, happy environment
","none none none none none
Helpfu",,5,,,,,,,,
Thu Jun 25 2020,Anonymous,"Oakville, ON",Current Employee ,Best experience ever,0,"You get to be in your own skin
","People stare at you sometimes
",,5,5,5,5,5,5,Recommends,Positive Outlook,
Mon Jun 22 2020, Marketing,,Former Employee ,Great,0,"The work culture is great there
","can't think of anything at the moment and I don't think there was any
Helpfu",,5,,,,,,,,
Thu Jun 25 2020,Anonymous,"Oakville, ON",Current Employee ,Best experience ever,0,"You get to be in your own skin
","People stare at you sometimes
Advice to Management
Be. A little more laid back, i have everything under control
Helpfu","Be. A little more laid back, i have everything under control
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,
Mon Jul 06 2020, Apple Genius,"Burlington, ON",Current Employee ,Overall positive work environment,0,#NAME?,"- Long shifts, varying times of day
- Must be available weekends
- Inconsistent schedule (rarely 2 days off in a row)
- High volume of customers, very busy and fast-paced
Advice to Management
Find a way of building schedules to allow all employees to have 2 days off in a row. 

Move to stand alone stores (no mall stores), allowing for independent operating hours.
Helpfu","Find a way of building schedules to allow all employees to have 2 days off in a row. 

Move to stand alone stores (no mall stores), allowing for independent operating hours.
Helpfu",4,1,3,4,5,4,Recommends,Positive Outlook,Approves of CEO
Fri Jun 19 2020, Freelance Video Editor,"Toronto, ON",Former Employee ,Awesome place to work,0,"Intelligent people, sympathetic boss, awesome company culture: no discriminations
","Surrounded by too may high quality products that I cannot afford
Helpfu",,5,,,,,,Recommends,Positive Outlook,Approves of CEO
Thu Jun 18 2020, Schedule Planner,"Vancouver, BC",Current Employee ,Ideal job,0,"Flexible, consistent steady work flow Great benefits
","Managerial courage/ some tough conversations with internal employees Must be independent
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jul 01 2020, Product Zone Specialist,"Richmond, BC",Current Employee ,Great sorta...,0,"Good environment. Good pay for what you do.
","Customer service deteriorating down hill. More sales oriented now than before
",,4,3,2,4,5,3,Recommends,Positive Outlook,Approves of CEO
Sat Jun 27 2020, Marketing,"Toronto, ON",Former Employee ,Poor leadership,0,"The number one pro is brand recognition
","Some of the leadership perpetuates systemic social inequities. Unprofessional micro agressions. More concerned with keeping position than work that reflects the brand.
",,3,3,2,2,3,1,,,
Fri Jun 19 2020, Retail Sales Associate,"Toronto, ON",Former Employee ,great work environment where I sold,0,"great people, great team and
","bad pay, really bad pay
Helpfu",,4,,,,,,,,
Thu Jun 18 2020, At Home Customer Service Representative,"Calgary, AB",Former Employee ,Nice pay,0,"Amazing pay, plus you can work at home without any hassle
","Some customers are extremely rude
Helpfu",,4,,,,,,,,
